"unique_id","indicator_id","name","measure","measure_info","geo_type_name","geo_join_id","geo_place_name","time_period","start_date","data_value","message"
"742563","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","501","St. George and Stapleton (CD1)","Annual Average 2021","2021-01-01T00:00:00.000","6.3",
"742542","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","408","Hillcrest and Fresh Meadows (CD8)","Annual Average 2021","2021-01-01T00:00:00.000","6.3",
"742536","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","406","Rego Park and Forest Hills (CD6)","Annual Average 2021","2021-01-01T00:00:00.000","6.4",
"742554","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","412","Jamaica and Hollis (CD12)","Annual Average 2021","2021-01-01T00:00:00.000","6.3",
"741093","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","408","Jamaica","Annual Average 2021","2021-01-01T00:00:00.000","15.3",
"741060","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","Annual Average 2021","2021-01-01T00:00:00.000","14.7",
"742383","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","501502","Northern SI","Annual Average 2021","2021-01-01T00:00:00.000","6.3",
"741168","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Annual Average 2021","2021-01-01T00:00:00.000","17.3",
"741054","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","208","Canarsie - Flatlands","Annual Average 2021","2021-01-01T00:00:00.000","14.3",
"741099","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","410","Rockaways","Annual Average 2021","2021-01-01T00:00:00.000","11.4",
"740892","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","5","Staten Island","Annual Average 2021","2021-01-01T00:00:00.000","12.8",
"742455","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","209","Parkchester and Soundview (CD9)","Annual Average 2021","2021-01-01T00:00:00.000","6.7",
"741087","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","405","Ridgewood - Forest Hills","Annual Average 2021","2021-01-01T00:00:00.000","16.0",
"741150","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","109","Morningside Heights and Hamilton Heights (CD9)","Annual Average 2021","2021-01-01T00:00:00.000","18.0",
"742407","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","105","Midtown (CD5)","Annual Average 2021","2021-01-01T00:00:00.000","8.9",
"742497","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","311","Bensonhurst (CD11)","Annual Average 2021","2021-01-01T00:00:00.000","6.4",
"742320","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","207","East Flatbush - Flatbush","Annual Average 2021","2021-01-01T00:00:00.000","6.4",
"742332","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","211","Williamsburg - Bushwick","Annual Average 2021","2021-01-01T00:00:00.000","7.2",
"742326","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","209","Bensonhurst - Bay Ridge","Annual Average 2021","2021-01-01T00:00:00.000","6.4",
"742155","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","3","Manhattan","Annual Average 2021","2021-01-01T00:00:00.000","7.4",
"742176","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","105","Crotona -Tremont","Annual Average 2021","2021-01-01T00:00:00.000","6.8",
"742437","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","Annual Average 2021","2021-01-01T00:00:00.000","6.7",
"741126","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","101","Financial District (CD1)","Annual Average 2021","2021-01-01T00:00:00.000","21.6",
"741294","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","501","St. George and Stapleton (CD1)","Annual Average 2021","2021-01-01T00:00:00.000","15.3",
"740886","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","3","Manhattan","Annual Average 2021","2021-01-01T00:00:00.000","20.0",
"740985","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","403","Flushing - Clearview","Annual Average 2021","2021-01-01T00:00:00.000","15.7",
"742227","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","304","Upper West Side","Annual Average 2021","2021-01-01T00:00:00.000","6.8",
"740994","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","406","Fresh Meadows","Annual Average 2021","2021-01-01T00:00:00.000","14.9",
"742431","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","Annual Average 2021","2021-01-01T00:00:00.000","6.8",
"741282","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","411","Bayside and Little Neck (CD11)","Annual Average 2021","2021-01-01T00:00:00.000","14.2",
"741111","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","Annual Average 2021","2021-01-01T00:00:00.000","14.3",
"741084","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","403","Flushing - Clearview","Annual Average 2021","2021-01-01T00:00:00.000","15.7",
"742203","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","207","East Flatbush - Flatbush","Annual Average 2021","2021-01-01T00:00:00.000","6.4",
"741297","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","502","South Beach and Willowbrook (CD2)","Annual Average 2021","2021-01-01T00:00:00.000","13.0",
"742200","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","206","Borough Park","Annual Average 2021","2021-01-01T00:00:00.000","6.4",
"742560","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","414","Rockaway and Broad Channel (CD14)","Annual Average 2021","2021-01-01T00:00:00.000","5.9",
"742398","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","102","Greenwich Village and Soho (CD2)","Annual Average 2021","2021-01-01T00:00:00.000","8.5",
"741096","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","409","Southeast Queens","Annual Average 2021","2021-01-01T00:00:00.000","14.3",
"741240","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","315","Sheepshead Bay (CD15)","Annual Average 2021","2021-01-01T00:00:00.000","14.9",
"742473","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","303","Bedford Stuyvesant (CD3)","Annual Average 2021","2021-01-01T00:00:00.000","6.8",
"741201","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","302","Fort Greene and Brooklyn Heights (CD2)","Annual Average 2021","2021-01-01T00:00:00.000","18.8",
"742479","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","305","East New York and Starrett City (CD5)","Annual Average 2021","2021-01-01T00:00:00.000","6.5",
"742284","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","503","Willowbrook","Annual Average 2021","2021-01-01T00:00:00.000","6.2",
"742377","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","309310","Union Square-Lower Manhattan","Annual Average 2021","2021-01-01T00:00:00.000","7.7",
"742317","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","206","Borough Park","Annual Average 2021","2021-01-01T00:00:00.000","6.4",
"742191","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","203","Bedford Stuyvesant - Crown Heights","Annual Average 2021","2021-01-01T00:00:00.000","6.6",
"742305","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","202","Downtown - Heights - Slope","Annual Average 2021","2021-01-01T00:00:00.000","7.1",
"741051","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","207","East Flatbush - Flatbush","Annual Average 2021","2021-01-01T00:00:00.000","16.4",
"742557","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","413","Queens Village (CD13)","Annual Average 2021","2021-01-01T00:00:00.000","6.3",
"742323","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","208","Canarsie - Flatlands","Annual Average 2021","2021-01-01T00:00:00.000","6.3",
"742422","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","110","Central Harlem (CD10)","Annual Average 2021","2021-01-01T00:00:00.000","6.8",
"741178","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","207","Kingsbridge Heights and Bedford (CD7)","Winter 2020-21","2020-12-01T00:00:00.000","20.1",
"741139","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","106","Stuyvesant Town and Turtle Bay (CD6)","Winter 2020-21","2020-12-01T00:00:00.000","25.9",
"740956","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","304","Upper West Side","Winter 2020-21","2020-12-01T00:00:00.000","22.8",
"742378","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","404406","Bayside Little Neck-Fresh Meadows","Winter 2020-21","2020-12-01T00:00:00.000","6.4",
"742504","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","314","Flatbush and Midwood (CD14)","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"742516","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","318","Flatlands and Canarsie (CD18)","Winter 2020-21","2020-12-01T00:00:00.000","6.5",
"741217","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","Winter 2020-21","2020-12-01T00:00:00.000","23.3",
"741043","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","205","Sunset Park","Winter 2020-21","2020-12-01T00:00:00.000","23.4",
"742552","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","412","Jamaica and Hollis (CD12)","Winter 2020-21","2020-12-01T00:00:00.000","6.6",
"742519","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","401","Long Island City and Astoria (CD1)","Winter 2020-21","2020-12-01T00:00:00.000","6.8",
"742393","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","101","Financial District (CD1)","Winter 2020-21","2020-12-01T00:00:00.000","7.8",
"740944","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","211","Williamsburg - Bushwick","Winter 2020-21","2020-12-01T00:00:00.000","24.1",
"741211","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","306","Park Slope and Carroll Gardens (CD6)","Winter 2020-21","2020-12-01T00:00:00.000","23.8",
"742198","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","206","Borough Park","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"741277","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","410","South Ozone Park and Howard Beach (CD10)","Winter 2020-21","2020-12-01T00:00:00.000","21.1",
"742462","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","212","Williamsbridge and Baychester (CD12)","Winter 2020-21","2020-12-01T00:00:00.000","6.3",
"741031","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","201","Greenpoint","Winter 2020-21","2020-12-01T00:00:00.000","24.8",
"741106","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","309310","Union Square-Lower Manhattan","Winter 2020-21","2020-12-01T00:00:00.000","24.6",
"741253","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","402","Woodside and Sunnyside (CD2)","Winter 2020-21","2020-12-01T00:00:00.000","24.1",
"742441","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","205","Fordham and University Heights (CD5)","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"741022","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","102","Northeast Bronx","Winter 2020-21","2020-12-01T00:00:00.000","19.2",
"742159","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","5","Staten Island","Winter 2020-21","2020-12-01T00:00:00.000","6.5",
"742330","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","211","Williamsburg - Bushwick","Winter 2020-21","2020-12-01T00:00:00.000","7.5",
"742465","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","301","Greenpoint and Williamsburg (CD1)","Winter 2020-21","2020-12-01T00:00:00.000","8.1",
"740902","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","104","Pelham - Throgs Neck","Winter 2020-21","2020-12-01T00:00:00.000","19.6",
"741298","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","503","Tottenville and Great Kills (CD3)","Winter 2020-21","2020-12-01T00:00:00.000","17.4",
"740980","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","402","West Queens","Winter 2020-21","2020-12-01T00:00:00.000","22.9",
"742162","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","101","Kingsbridge - Riverdale","Winter 2020-21","2020-12-01T00:00:00.000","6.4",
"742525","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","403","Jackson Heights (CD3)","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"741268","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","407","Flushing and Whitestone (CD7)","Winter 2020-21","2020-12-01T00:00:00.000","20.1",
"741109","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","Winter 2020-21","2020-12-01T00:00:00.000","19.2",
"741097","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","410","Rockaways","Winter 2020-21","2020-12-01T00:00:00.000","19.0",
"742222","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","303","East Harlem","Winter 2020-21","2020-12-01T00:00:00.000","6.8",
"740941","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","210","Coney Island - Sheepshead Bay","Winter 2020-21","2020-12-01T00:00:00.000","21.6",
"742174","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","105","Crotona -Tremont","Winter 2020-21","2020-12-01T00:00:00.000","6.8",
"742309","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","204","East New York","Winter 2020-21","2020-12-01T00:00:00.000","6.8",
"742258","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","405","Ridgewood - Forest Hills","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"741100","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","305307","Upper East Side-Gramercy","Winter 2020-21","2020-12-01T00:00:00.000","25.4",
"741025","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","103","Fordham - Bronx Pk","Winter 2020-21","2020-12-01T00:00:00.000","19.3",
"741037","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","203","Bedford Stuyvesant - Crown Heights","Winter 2020-21","2020-12-01T00:00:00.000","23.1",
"741175","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Winter 2020-21","2020-12-01T00:00:00.000","20.7",
"740977","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","401","Long Island City - Astoria","Winter 2020-21","2020-12-01T00:00:00.000","23.1",
"741172","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","205","Fordham and University Heights (CD5)","Winter 2020-21","2020-12-01T00:00:00.000","21.3",
"742411","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","107","Upper West Side (CD7)","Winter 2020-21","2020-12-01T00:00:00.000","6.8",
"742546","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","410","South Ozone Park and Howard Beach (CD10)","Winter 2020-21","2020-12-01T00:00:00.000","6.4",
"741208","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","305","East New York and Starrett City (CD5)","Winter 2020-21","2020-12-01T00:00:00.000","22.1",
"742363","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","409","Southeast Queens","Winter 2020-21","2020-12-01T00:00:00.000","6.5",
"742171","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","104","Pelham - Throgs Neck","Winter 2020-21","2020-12-01T00:00:00.000","6.6",
"741070","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","303","East Harlem","Winter 2020-21","2020-12-01T00:00:00.000","22.0",
"741148","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","109","Morningside Heights and Hamilton Heights (CD9)","Winter 2020-21","2020-12-01T00:00:00.000","21.5",
"741058","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","Winter 2020-21","2020-12-01T00:00:00.000","21.6",
"742183","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","201","Greenpoint","Winter 2020-21","2020-12-01T00:00:00.000","8.0",
"742189","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","203","Bedford Stuyvesant - Crown Heights","Winter 2020-21","2020-12-01T00:00:00.000","6.8",
"742321","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","208","Canarsie - Flatlands","Winter 2020-21","2020-12-01T00:00:00.000","6.6",
"742324","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","209","Bensonhurst - Bay Ridge","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"742303","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","202","Downtown - Heights - Slope","Winter 2020-21","2020-12-01T00:00:00.000","7.3",
"742345","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","401","Long Island City - Astoria","Winter 2020-21","2020-12-01T00:00:00.000","7.4",
"741199","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","302","Fort Greene and Brooklyn Heights (CD2)","Winter 2020-21","2020-12-01T00:00:00.000","23.9",
"742474","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","304","Bushwick (CD4)","Winter 2020-21","2020-12-01T00:00:00.000","7.1",
"742315","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","206","Borough Park","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"741082","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","403","Flushing - Clearview","Winter 2020-21","2020-12-01T00:00:00.000","20.1",
"741103","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","306308","Chelsea-Village","Winter 2020-21","2020-12-01T00:00:00.000","26.3",
"741247","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","318","Flatlands and Canarsie (CD18)","Winter 2020-21","2020-12-01T00:00:00.000","21.2",
"740995","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","407","Southwest Queens","Winter 2020-21","2020-12-01T00:00:00.000","21.3",
"742255","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","404","Bayside - Little Neck","Winter 2020-21","2020-12-01T00:00:00.000","6.4",
"742417","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","109","Morningside Heights and Hamilton Heights (CD9)","Winter 2020-21","2020-12-01T00:00:00.000","6.8",
"742396","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","102","Greenwich Village and Soho (CD2)","Winter 2020-21","2020-12-01T00:00:00.000","8.6",
"741046","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","206","Borough Park","Winter 2020-21","2020-12-01T00:00:00.000","23.0",
"742231","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","306","Chelsea - Clinton","Winter 2020-21","2020-12-01T00:00:00.000","8.6",
"742567","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","503","Tottenville and Great Kills (CD3)","Winter 2020-21","2020-12-01T00:00:00.000","6.5",
"742336","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","302","Central Harlem - Morningside Heights","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"742381","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","501502","Northern SI","Winter 2020-21","2020-12-01T00:00:00.000","6.5",
"742201","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","207","East Flatbush - Flatbush","Winter 2020-21","2020-12-01T00:00:00.000","6.6",
"742180","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","107","Hunts Point - Mott Haven","Winter 2020-21","2020-12-01T00:00:00.000","7.1",
"742228","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","305","Upper East Side","Winter 2020-21","2020-12-01T00:00:00.000","7.1",
"742267","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","408","Jamaica","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"741001","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","409","Southeast Queens","Winter 2020-21","2020-12-01T00:00:00.000","19.8",
"740983","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","403","Flushing - Clearview","Winter 2020-21","2020-12-01T00:00:00.000","20.1",
"740878","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","1","Bronx","Winter 2020-21","2020-12-01T00:00:00.000","19.9",
"742291","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","102","Northeast Bronx","Winter 2020-21","2020-12-01T00:00:00.000","6.3",
"742348","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","402","West Queens","Winter 2020-21","2020-12-01T00:00:00.000","7.4",
"742219","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","302","Central Harlem - Morningside Heights","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"742426","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","112","Washington Heights and Inwood (CD12)","Winter 2020-21","2020-12-01T00:00:00.000","6.8",
"740989","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","405","Ridgewood - Forest Hills","Winter 2020-21","2020-12-01T00:00:00.000","21.5",
"742564","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","502","South Beach and Willowbrook (CD2)","Winter 2020-21","2020-12-01T00:00:00.000","6.5",
"742252","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","403","Flushing - Clearview","Winter 2020-21","2020-12-01T00:00:00.000","6.5",
"742333","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","301","Washington Heights","Winter 2020-21","2020-12-01T00:00:00.000","6.8",
"741271","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","408","Hillcrest and Fresh Meadows (CD8)","Winter 2020-21","2020-12-01T00:00:00.000","19.9",
"741259","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","404","Elmhurst and Corona (CD4)","Winter 2020-21","2020-12-01T00:00:00.000","22.3",
"742300","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","201","Greenpoint","Winter 2020-21","2020-12-01T00:00:00.000","8.0",
"740959","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","305","Upper East Side","Winter 2020-21","2020-12-01T00:00:00.000","24.0",
"741085","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","405","Ridgewood - Forest Hills","Winter 2020-21","2020-12-01T00:00:00.000","21.5",
"742477","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","305","East New York and Starrett City (CD5)","Winter 2020-21","2020-12-01T00:00:00.000","6.8",
"742360","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","408","Jamaica","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"741289","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","414","Rockaway and Broad Channel (CD14)","Winter 2020-21","2020-12-01T00:00:00.000","19.0",
"741160","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Winter 2020-21","2020-12-01T00:00:00.000","22.1",
"742510","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","316","Brownsville (CD16)","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
"742273","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","410","Rockaways","Winter 2020-21","2020-12-01T00:00:00.000","6.3",
"742294","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","103","Fordham - Bronx Pk","Winter 2020-21","2020-12-01T00:00:00.000","6.4",
"742501","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","313","Coney Island (CD13)","Winter 2020-21","2020-12-01T00:00:00.000","6.6",
"742435","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","Winter 2020-21","2020-12-01T00:00:00.000","6.6",
"740911","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Winter 2020-21","2020-12-01T00:00:00.000","21.9",
"740932","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","207","East Flatbush - Flatbush","Winter 2020-21","2020-12-01T00:00:00.000","22.8",
"742429","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","Winter 2020-21","2020-12-01T00:00:00.000","6.9",
"741232","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","313","Coney Island (CD13)","Winter 2020-21","2020-12-01T00:00:00.000","21.0",
"742237","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","308","Greenwich Village - SoHo","Winter 2020-21","2020-12-01T00:00:00.000","8.4",
"741013","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","503","Willowbrook","Winter 2020-21","2020-12-01T00:00:00.000","18.9",
"742540","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","408","Hillcrest and Fresh Meadows (CD8)","Winter 2020-21","2020-12-01T00:00:00.000","6.5",
"742507","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","315","Sheepshead Bay (CD15)","Winter 2020-21","2020-12-01T00:00:00.000","6.6",
"741028","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","104","Pelham - Throgs Neck","Winter 2020-21","2020-12-01T00:00:00.000","19.6",
"742483","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","307","Sunset Park (CD7)","Winter 2020-21","2020-12-01T00:00:00.000","7.3",
"742537","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","407","Flushing and Whitestone (CD7)","Winter 2020-21","2020-12-01T00:00:00.000","6.5",
"741076","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","401","Long Island City - Astoria","Winter 2020-21","2020-12-01T00:00:00.000","23.1",
"741190","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","Winter 2020-21","2020-12-01T00:00:00.000","19.7",
"741274","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","409","Kew Gardens and Woodhaven (CD9)","Winter 2020-21","2020-12-01T00:00:00.000","21.6",
"741127","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","102","Greenwich Village and Soho (CD2)","Winter 2020-21","2020-12-01T00:00:00.000","25.3",
"742282","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","503","Willowbrook","Winter 2020-21","2020-12-01T00:00:00.000","6.5",
"741226","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","311","Bensonhurst (CD11)","Winter 2020-21","2020-12-01T00:00:00.000","22.8",
"742357","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","407","Southwest Queens","Winter 2020-21","2020-12-01T00:00:00.000","6.5",
"742375","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","309310","Union Square-Lower Manhattan","Winter 2020-21","2020-12-01T00:00:00.000","7.8",
"741118","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","105106107","South Bronx","Winter 2020-21","2020-12-01T00:00:00.000","21.5",
"741124","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","101","Financial District (CD1)","Winter 2020-21","2020-12-01T00:00:00.000","25.8",
"742495","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","311","Bensonhurst (CD11)","Winter 2020-21","2020-12-01T00:00:00.000","6.6",
"741292","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","501","St. George and Stapleton (CD1)","Winter 2020-21","2020-12-01T00:00:00.000","20.7",
"742318","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","207","East Flatbush - Flatbush","Winter 2020-21","2020-12-01T00:00:00.000","6.6",
"742390","365","Fine particles (PM 2.5)","Mean","mcg/m3","Citywide","1","New York City","Winter 2020-21","2020-12-01T00:00:00.000","6.7",
